-77,-37,274
-76,-37,351
-75,-37,259
-73,-37,325
-72,-37,401
-71,-37,399
-70,-37,311
-69,-37,361
-68,-37,310
-67,-37,405
-66,-37,365
-65,-37,532
-64,-37,471
-63,-37,329
-62,-37,360
-61,-37,270
-60,-37,315
-59,-37,462
-58,-37,403
-57,-37,227
-56,-37,254
-43,-37,243
-42,-37,565
-41,-37,612
-40,-37,548
-39,-37,399
-38,-37,349
-37,-37,361
-36,-37,332
-35,-37,330
-32,-37,324
-31,-37,369
-30,-37,287
-29,-37,482
-28,-37,659
-27,-37,403
-26,-37,622
-25,-37,709
-24,-37,470
-23,-37,572
-22,-37,653
-21,-37,646
-20,-37,677
-19,-37,562
-18,-37,425
-17,-37,612
-16,-37,695
-15,-37,536
-14,-37,597
-13,-37,408
-12,-37,420
-11,-37,434
-10,-37,318
-9,-37,303
-8,-37,265
-5,-37,230
-4,-37,301
55,-37,413
-79,-36,223
-77,-36,242
-76,-36,307
-75,-36,249
-74,-36,225
-73,-36,315
-72,-36,355
-71,-36,390
-70,-36,341
-69,-36,543
-68,-36,459
-67,-36,382
-66,-36,427
-65,-36,493
-64,-36,626
-63,-36,475
-62,-36,335
-61,-36,355
-60,-36,393
-59,-36,414
-58,-36,296
-56,-36,204
-42,-36,212
-41,-36,436
-40,-36,573
-39,-36,375
-38,-36,332
-37,-36,259
-36,-36,256
-31,-36,363
-30,-36,367
-29,-36,442
-28,-36,593
-27,-36,544
-26,-36,587
-25,-36,729
-24,-36,407
-23,-36,327
-22,-36,616
-21,-36,629
-20,-36,693
-19,-36,554
-18,-36,666
-17,-36,831
-16,-36,585
-15,-36,565
-14,-36,521
-13,-36,567
-12,-36,440
-11,-36,449
-10,-36,347
-9,-36,291
-8,-36,283
-7,-36,230
-6,-36,211
-5,-36,306
-4,-36,265
-1,-36,216
5,-36,210
54,-36,203
55,-36,1406
56,-36,467
-84,-35,309
-80,-35,427
-79,-35,412
-78,-35,224
-77,-35,428
-76,-35,517
-75,-35,552
-74,-35,415
-73,-35,422
-72,-35,550
-71,-35,501
-70,-35,584
-69,-35,669
-68,-35,738
-67,-35,1059
-66,-35,798
-65,-35,716
-64,-35,988
-63,-35,672
-62,-35,676
-61,-35,910
-60,-35,465
-59,-35,504
-58,-35,428
-48,-35,226
-47,-35,248
-41,-35,367
-40,-35,455
-39,-35,209
-38,-35,213
-37,-35,393
-36,-35,276
-32,-35,308
-31,-35,704
-30,-35,545
-29,-35,524
-28,-35,693
-27,-35,813
-26,-35,787
-25,-35,748
-24,-35,350
-23,-35,334
-22,-35,817
-21,-35,772
-20,-35,844
-19,-35,818
-18,-35,647
-17,-35,992
-16,-35,1024
-15,-35,807
-14,-35,860
-13,-35,489
-12,-35,549
-11,-35,545
-10,-35,532
-9,-35,393
-8,-35,295
-7,-35,318
-6,-35,336
-5,-35,373
-4,-35,361
-3,-35,217
-2,-35,293
-1,-35,225
5,-35,298
55,-35,230
-85,-34,289
-84,-34,376
-81,-34,374
-80,-34,583
-79,-34,625
-78,-34,506
-77,-34,700
-76,-34,814
-75,-34,630
-74,-34,656
-73,-34,809
-72,-34,431
-71,-34,515
-70,-34,875
-69,-34,929
-68,-34,1111
-67,-34,846
-66,-34,752
-65,-34,1240
-64,-34,822
-63,-34,944
-62,-34,825
-61,-34,725
-60,-34,609
-59,-34,452
-58,-34,264
-48,-34,248
-47,-34,324
-43,-34,208
-40,-34,205
-33,-34,232
-32,-34,531
-31,-34,738
-30,-34,935
-29,-34,695
-28,-34,402
-27,-34,775
-26,-34,1225
-25,-34,1154
-24,-34,782
-23,-34,771
-22,-34,847
-21,-34,890
-20,-34,1054
-19,-34,869
-18,-34,1012
-17,-34,1111
-16,-34,1176
-15,-34,917
-14,-34,795
-13,-34,822
-12,-34,628
-11,-34,690
-10,-34,457
-9,-34,546
-8,-34,329
-7,-34,257
-6,-34,247
-5,-34,377
-4,-34,249
-3,-34,222
-2,-34,279
-1,-34,328
0,-34,372
5,-34,281
-85,-33,377
-84,-33,322
-81,-33,532
-80,-33,656
-79,-33,673
-78,-33,506
-77,-33,638
-76,-33,841
-75,-33,713
-74,-33,613
-73,-33,736
-72,-33,644
-71,-33,913
-70,-33,1053
-69,-33,926
-68,-33,958
-67,-33,1007
-66,-33,836
-65,-33,1044
-64,-33,841
-63,-33,844
-62,-33,748
-61,-33,698
-60,-33,438
-59,-33,303
-33,-33,316
-32,-33,629
-31,-33,512
-30,-33,886
-29,-33,888
-28,-33,441
-27,-33,359
-26,-33,879
-25,-33,984
-24,-33,910
-23,-33,1045
-22,-33,748
-21,-33,545
-20,-33,907
-19,-33,708
-18,-33,722
-17,-33,948
-16,-33,1019
-15,-33,725
-14,-33,744
-13,-33,723
-12,-33,504
-11,-33,584
-10,-33,361
-9,-33,384
-8,-33,345
-7,-33,258
-2,-33,253
-1,-33,286
0,-33,214
-86,-32,227
-85,-32,376
-82,-32,453
-81,-32,663
-80,-32,727
-79,-32,819
-78,-32,474
-77,-32,688
-76,-32,1081
-75,-32,790
-74,-32,909
-73,-32,1232
-72,-32,981
-71,-32,1224
-70,-32,1041
-69,-32,908
-68,-32,776
-67,-32,1145
-66,-32,922
-65,-32,908
-64,-32,1055
-63,-32,992
-62,-32,979
-61,-32,539
-60,-32,388
-59,-32,317
-50,-32,233
-44,-32,206
-34,-32,232
-33,-32,439
-32,-32,1475
-31,-32,1086
-30,-32,1029
-29,-32,1267
-28,-32,1000
-27,-32,235
-26,-32,695
-25,-32,865
-24,-32,832
-23,-32,1151
-22,-32,1139
-21,-32,546
-20,-32,732
-19,-32,1227
-18,-32,808
-17,-32,1006
-16,-32,1364
-15,-32,921
-14,-32,1019
-13,-32,649
-12,-32,650
-11,-32,701
-10,-32,814
-9,-32,543
-8,-32,622
-7,-32,201
-2,-32,230
1,-32,275
8,-32,279
-86,-31,397
-85,-31,534
-84,-31,423
-83,-31,348
-82,-31,467
-81,-31,580
-80,-31,749
-79,-31,500
-78,-31,387
-77,-31,758
-76,-31,895
-75,-31,686
-74,-31,745
-73,-31,1146
-72,-31,1510
-71,-31,1749
-70,-31,1160
-69,-31,574
-68,-31,423
-67,-31,887
-66,-31,777
-65,-31,1092
-64,-31,756
-63,-31,383
-62,-31,348
-61,-31,288
-60,-31,207
-59,-31,293
-52,-31,243
-51,-31,388
-50,-31,263
-47,-31,555
-46,-31,276
-43,-31,361
-41,-31,226
-34,-31,229
-33,-31,445
-32,-31,1174
-31,-31,1306
-30,-31,1368
-29,-31,1229
-28,-31,796
-27,-31,461
-26,-31,364
-25,-31,527
-24,-31,488
-23,-31,741
-22,-31,1126
-21,-31,854
-20,-31,603
-19,-31,802
-18,-31,636
-17,-31,844
-16,-31,1060
-15,-31,928
-14,-31,1092
-13,-31,863
-12,-31,725
-11,-31,724
-10,-31,821
-9,-31,566
-8,-31,451
-7,-31,281
1,-31,337
7,-31,241
-87,-30,371
-86,-30,421
-85,-30,484
-84,-30,463
-83,-30,355
-82,-30,434
-81,-30,298
-79,-30,246
-78,-30,234
-77,-30,583
-76,-30,1001
-75,-30,276
-74,-30,327
-73,-30,743
-72,-30,980
-71,-30,966
-70,-30,343
-68,-30,259
-67,-30,514
-66,-30,351
-65,-30,549
-64,-30,406
-55,-30,214
-53,-30,452
-52,-30,739
-51,-30,572
-50,-30,611
-49,-30,432
-48,-30,439
-47,-30,596
-46,-30,789
-45,-30,529
-44,-30,572
-43,-30,474
-42,-30,430
-41,-30,517
-40,-30,397
-39,-30,263
-38,-30,278
-33,-30,497
-32,-30,770
-31,-30,1082
-30,-30,481
-29,-30,506
-28,-30,622
-25,-30,425
-24,-30,264
-23,-30,415
-22,-30,692
-21,-30,668
-20,-30,479
-19,-30,465
-18,-30,387
-17,-30,647
-16,-30,556
-15,-30,467
-14,-30,590
-13,-30,662
-12,-30,587
-11,-30,436
-10,-30,642
-9,-30,307
-8,-30,526
-7,-30,490
-6,-30,208
0,-30,271
1,-30,241
2,-30,307
7,-30,235
8,-30,235
18,-30,219
19,-30,273
20,-30,223
-94,-29,238
-93,-29,258
-87,-29,475
-86,-29,314
-85,-29,223
-84,-29,489
-83,-29,637
-82,-29,671
-81,-29,506
-80,-29,216
-78,-29,327
-77,-29,1078
-76,-29,873
-75,-29,284
-73,-29,225
-72,-29,394
-71,-29,362
-67,-29,257
-65,-29,326
-64,-29,261
-55,-29,1002
-54,-29,874
-53,-29,796
-52,-29,1140
-51,-29,707
-50,-29,832
-49,-29,854
-48,-29,767
-47,-29,802
-46,-29,1124
-45,-29,888
-44,-29,1144
-43,-29,939
-42,-29,822
-41,-29,871
-40,-29,618
-39,-29,447
-38,-29,358
-34,-29,596
-33,-29,815
-32,-29,1164
-31,-29,993
-30,-29,485
-25,-29,217
-23,-29,248
-22,-29,441
-21,-29,579
-20,-29,640
-19,-29,373
-18,-29,227
-17,-29,306
-16,-29,544
-15,-29,444
-14,-29,385
-13,-29,423
-12,-29,407
-8,-29,219
-7,-29,531
-6,-29,347
-5,-29,566
-4,-29,469
-1,-29,306
0,-29,548
1,-29,273
2,-29,405
3,-29,300
4,-29,275
7,-29,578
8,-29,245
13,-29,214
14,-29,268
15,-29,282
16,-29,225
18,-29,251
19,-29,319
20,-29,345
-109,-28,212
-106,-28,221
-105,-28,220
-95,-28,412
-94,-28,452
-93,-28,518
-88,-28,256
-87,-28,429
-86,-28,302
-85,-28,573
-84,-28,709
-83,-28,886
-82,-28,581
-81,-28,483
-80,-28,538
-79,-28,259
-77,-28,293
-76,-28,263
-65,-28,230
-60,-28,336
-56,-28,509
-55,-28,1121
-54,-28,978
-53,-28,621
-52,-28,930
-51,-28,801
-50,-28,835
-49,-28,936
-48,-28,662
-47,-28,886
-46,-28,1036
-45,-28,1169
-44,-28,974
-43,-28,829
-42,-28,735
-41,-28,776
-40,-28,463
-39,-28,224
-38,-28,387
-37,-28,277
-36,-28,330
-35,-28,636
-34,-28,638
-33,-28,628
-32,-28,833
-31,-28,599
-30,-28,349
-22,-28,214
-21,-28,312
-20,-28,393
-19,-28,472
-18,-28,241
-17,-28,314
-16,-28,396
-15,-28,349
-14,-28,368
-6,-28,247
-5,-28,266
-4,-28,378
-2,-28,403
-1,-28,725
0,-28,521
1,-28,466
2,-28,413
3,-28,564
4,-28,348
6,-28,243
7,-28,470
8,-28,496
11,-28,285
12,-28,286
13,-28,271
14,-28,295
15,-28,224
16,-28,303
17,-28,286
18,-28,345
19,-28,516
20,-28,259
21,-28,227
69,-28,204
-110,-27,314
-107,-27,239
-106,-27,330
-96,-27,295
-95,-27,405
-94,-27,707
-93,-27,536
-92,-27,536
-91,-27,403
-88,-27,476
-87,-27,622
-86,-27,544
-85,-27,621
-84,-27,676
-83,-27,760
-82,-27,610
-81,-27,335
-80,-27,491
-79,-27,376
-77,-27,219
-76,-27,204
-61,-27,202
-60,-27,375
-59,-27,383
-58,-27,316
-57,-27,458
-56,-27,900
-55,-27,1115
-54,-27,989
-53,-27,962
-52,-27,859
-51,-27,637
-50,-27,835
-49,-27,559
-48,-27,535
-47,-27,695
-46,-27,929
-45,-27,808
-44,-27,779
-43,-27,831
-42,-27,586
-41,-27,664
-40,-27,412
-39,-27,306
-38,-27,293
-37,-27,289
-36,-27,371
-35,-27,520
-34,-27,504
-33,-27,477
-32,-27,438
-31,-27,368
-30,-27,255
-29,-27,213
-23,-27,242
-22,-27,267
-21,-27,256
-20,-27,205
-19,-27,472
-18,-27,361
-17,-27,266
-14,-27,359
-5,-27,240
-1,-27,380
0,-27,476
1,-27,533
2,-27,417
3,-27,396
4,-27,479
11,-27,290
12,-27,407
13,-27,260
15,-27,203
16,-27,276
17,-27,293
18,-27,336
19,-27,794
20,-27,221
21,-27,236
46,-27,352
47,-27,326
-109,-26,237
-108,-26,269
-107,-26,304
-106,-26,349
-105,-26,339
-104,-26,239
-97,-26,215
-96,-26,430
-95,-26,571
-94,-26,727
-93,-26,792
-92,-26,817
-91,-26,356
-90,-26,233
-89,-26,220
-88,-26,644
-87,-26,764
-86,-26,478
-85,-26,690
-84,-26,728
-83,-26,753
-82,-26,663
-80,-26,220
-79,-26,230
-77,-26,208
-61,-26,395
-60,-26,394
-59,-26,467
-58,-26,885
-57,-26,788
-56,-26,1209
-55,-26,1320
-54,-26,1032
-53,-26,1173
-52,-26,986
-51,-26,790
-50,-26,994
-49,-26,703
-48,-26,613
-47,-26,1029
-46,-26,1334
-45,-26,822
-44,-26,1042
-43,-26,935
-42,-26,686
-41,-26,800
-40,-26,494
-39,-26,384
-38,-26,398
-37,-26,341
-36,-26,347
-35,-26,378
-34,-26,618
-33,-26,633
-32,-26,560
-31,-26,361
-30,-26,351
-29,-26,387
-22,-26,231
-21,-26,230
-20,-26,275
-19,-26,591
-18,-26,459
-17,-26,494
-16,-26,333
-15,-26,417
-14,-26,484
-13,-26,337
-7,-26,231
0,-26,384
1,-26,568
2,-26,275
4,-26,235
12,-26,321
13,-26,360
15,-26,304
16,-26,213
17,-26,431
18,-26,204
19,-26,330
20,-26,295
22,-26,211
32,-26,345
47,-26,304
-109,-25,250
-108,-25,214
-107,-25,363
-106,-25,439
-105,-25,336
-104,-25,280
-103,-25,293
-97,-25,431
-96,-25,571
-95,-25,980
-94,-25,742
-93,-25,897
-92,-25,615
-91,-25,440
-90,-25,439
-89,-25,388
-88,-25,687
-87,-25,1057
-86,-25,390
-85,-25,298
-84,-25,452
-83,-25,1159
-82,-25,602
-71,-25,558
-70,-25,364
-60,-25,527
-59,-25,581
-58,-25,630
-57,-25,990
-56,-25,1406
-55,-25,1390
-54,-25,1371
-53,-25,1220
-52,-25,1172
-51,-25,940
-50,-25,1149
-49,-25,1072
-48,-25,899
-47,-25,964
-46,-25,1156
-45,-25,1061
-44,-25,851
-43,-25,1014
-42,-25,753
-41,-25,615
-40,-25,415
-39,-25,292
-38,-25,436
-37,-25,608
-36,-25,484
-35,-25,413
-34,-25,560
-33,-25,541
-32,-25,593
-31,-25,452
-30,-25,364
-29,-25,399
-28,-25,309
-16,-25,251
-15,-25,254
-14,-25,637
-13,-25,580
-12,-25,239
-5,-25,298
14,-25,203
17,-25,357
18,-25,331
31,-25,214
32,-25,746
33,-25,275
-116,-24,211
-108,-24,315
-107,-24,367
-106,-24,472
-105,-24,400
-104,-24,314
-103,-24,218
-98,-24,260
-97,-24,584
-96,-24,1036
-95,-24,1047
-94,-24,1456
-93,-24,858
-92,-24,729
-91,-24,482
-90,-24,347
-89,-24,489
-88,-24,814
-87,-24,623
-84,-24,387
-83,-24,710
-74,-24,292
-73,-24,213
-72,-24,279
-71,-24,375
-70,-24,346
-61,-24,361
-60,-24,557
-59,-24,428
-58,-24,452
-57,-24,727
-56,-24,1063
-55,-24,896
-54,-24,756
-53,-24,767
-52,-24,981
-51,-24,625
-50,-24,795
-49,-24,726
-48,-24,568
-47,-24,630
-46,-24,673
-45,-24,542
-44,-24,549
-43,-24,742
-42,-24,451
-41,-24,607
-40,-24,285
-39,-24,272
-38,-24,392
-37,-24,494
-36,-24,274
-35,-24,228
-34,-24,292
-33,-24,240
-32,-24,241
-31,-24,463
-30,-24,385
-29,-24,357
-28,-24,322
-21,-24,279
-20,-24,206
-16,-24,326
-15,-24,316
-14,-24,473
-13,-24,496
-12,-24,306
-117,-23,329
-116,-23,241
-115,-23,240
-110,-23,210
-109,-23,226
-108,-23,301
-107,-23,422
-106,-23,518
-105,-23,350
-104,-23,274
-103,-23,211
-101,-23,236
-98,-23,622
-97,-23,797
-96,-23,903
-95,-23,1249
-94,-23,1011
-93,-23,1104
-92,-23,734
-91,-23,488
-90,-23,383
-89,-23,414
-88,-23,830
-87,-23,347
-76,-23,211
-75,-23,352
-74,-23,548
-73,-23,656
-72,-23,383
-71,-23,310
-62,-23,209
-61,-23,482
-60,-23,413
-59,-23,372
-58,-23,511
-57,-23,527
-56,-23,652
-55,-23,866
-54,-23,792
-53,-23,675
-52,-23,741
-51,-23,603
-50,-23,636
-49,-23,799
-48,-23,387
-47,-23,589
-46,-23,560
-45,-23,476
-44,-23,470
-43,-23,501
-42,-23,461
-41,-23,521
-40,-23,422
-39,-23,225
-38,-23,304
-37,-23,358
-36,-23,255
-34,-23,289
-33,-23,308
-32,-23,350
-31,-23,447
-30,-23,468
-29,-23,373
-28,-23,419
-27,-23,454
-26,-23,224
-21,-23,281
-20,-23,208
-19,-23,217
-18,-23,267
-17,-23,240
-16,-23,299
-15,-23,371
-14,-23,391
-13,-23,392
-12,-23,257
11,-23,217
12,-23,253
13,-23,283
14,-23,218
-119,-22,215
-118,-22,244
-117,-22,246
-116,-22,327
-115,-22,234
-114,-22,230
-113,-22,262
-112,-22,287
-111,-22,297
-110,-22,270
-109,-22,241
-108,-22,421
-107,-22,419
-106,-22,379
-105,-22,303
-104,-22,273
-99,-22,320
-98,-22,649
-97,-22,823
-96,-22,1175
-95,-22,1518
-94,-22,1319
-93,-22,1184
-92,-22,526
-91,-22,405
-89,-22,440
-88,-22,957
-76,-22,250
-75,-22,390
-74,-22,458
-73,-22,619
-72,-22,495
-71,-22,477
-70,-22,262
-61,-22,226
-60,-22,338
-59,-22,418
-58,-22,516
-57,-22,482
-56,-22,529
-55,-22,592
-54,-22,438
-53,-22,333
-52,-22,359
-51,-22,476
-50,-22,449
-49,-22,541
-48,-22,375
-47,-22,517
-46,-22,343
-45,-22,389
-44,-22,344
-43,-22,313
-42,-22,237
-41,-22,360
-40,-22,201
-38,-22,220
-37,-22,230
-36,-22,240
-35,-22,329
-34,-22,297
-33,-22,276
-32,-22,375
-31,-22,507
-30,-22,394
-29,-22,485
-28,-22,481
-27,-22,244
-16,-22,230
-14,-22,220
-13,-22,232
13,-22,364
15,-22,256
16,-22,304
17,-22,343
18,-22,386
19,-22,339
20,-22,226
-120,-21,235
-119,-21,282
-118,-21,227
-117,-21,314
-116,-21,304
-115,-21,269
-113,-21,277
-112,-21,359
-111,-21,469
-110,-21,345
-109,-21,372
-108,-21,339
-107,-21,463
-106,-21,347
-105,-21,413
-104,-21,224
-99,-21,494
-98,-21,646
-97,-21,652
-96,-21,1438
-95,-21,1466
-94,-21,1244
-93,-21,867
-92,-21,333
-91,-21,207
-89,-21,495
-88,-21,678
-77,-21,235
-76,-21,429
-75,-21,295
-74,-21,319
-73,-21,513
-72,-21,342
-71,-21,347
-70,-21,492
-69,-21,268
-61,-21,215
-60,-21,261
-59,-21,380
-58,-21,360
-57,-21,342
-56,-21,350
-55,-21,298
-52,-21,201
-51,-21,250
-50,-21,271
-49,-21,308
-47,-21,229
-46,-21,286
-45,-21,249
-44,-21,209
-43,-21,221
-41,-21,224
-38,-21,207
-37,-21,236
-35,-21,225
-34,-21,309
-33,-21,252
-32,-21,348
-31,-21,355
-30,-21,246
-29,-21,336
-28,-21,327
-13,-21,204
17,-21,339
18,-21,386
19,-21,277
20,-21,241
21,-21,249
-122,-20,211
-121,-20,252
-120,-20,222
-119,-20,263
-118,-20,330
-117,-20,327
-116,-20,365
-113,-20,328
-112,-20,572
-111,-20,398
-110,-20,372
-109,-20,390
-108,-20,505
-107,-20,348
-106,-20,402
-105,-20,415
-104,-20,463
-103,-20,274
-99,-20,554
-98,-20,824
-97,-20,694
-96,-20,1255
-95,-20,1620
-94,-20,1667
-93,-20,579
-92,-20,248
-89,-20,354
-88,-20,268
-77,-20,482
-76,-20,424
-75,-20,340
-74,-20,498
-73,-20,522
-72,-20,248
-71,-20,270
-70,-20,584
-69,-20,412
-68,-20,346
-61,-20,254
-60,-20,332
-59,-20,376
-58,-20,464
-57,-20,219
-56,-20,252
-50,-20,383
-47,-20,201
-46,-20,293
-45,-20,203
-44,-20,206
-40,-20,204
-38,-20,266
-37,-20,264
-34,-20,307
-33,-20,201
-29,-20,341
-28,-20,246
-10,-20,228
18,-20,265
19,-20,295
-121,-19,295
-120,-19,313
-119,-19,292
-118,-19,335
-117,-19,286
-116,-19,368
-115,-19,205
-113,-19,350
-112,-19,610
-111,-19,442
-110,-19,413
-109,-19,485
-108,-19,552
-107,-19,450
-106,-19,375
-105,-19,370
-104,-19,463
-103,-19,366
-99,-19,597
-98,-19,620
-97,-19,633
-96,-19,1360
-95,-19,1661
-94,-19,1558
-93,-19,1146
-78,-19,437
-77,-19,777
-76,-19,589
-75,-19,348
-74,-19,377
-73,-19,365
-71,-19,243
-70,-19,242
-69,-19,261
-68,-19,237
-62,-19,245
-61,-19,314
-60,-19,203
-59,-19,282
-58,-19,263
-57,-19,206
-41,-19,235
-28,-19,295
-11,-19,299
-10,-19,225
-5,-19,231
4,-19,256
24,-19,266
96,-19,300
-122,-18,222
-121,-18,326
-120,-18,241
-119,-18,426
-118,-18,415
-117,-18,334
-116,-18,505
-115,-18,343
-114,-18,277
-113,-18,460
-112,-18,613
-111,-18,721
-110,-18,616
-109,-18,492
-108,-18,587
-107,-18,472
-106,-18,421
-105,-18,359
-104,-18,491
-103,-18,413
-99,-18,320
-98,-18,444
-97,-18,703
-96,-18,1289
-95,-18,1808
-94,-18,1571
-93,-18,710
-92,-18,212
-79,-18,207
-78,-18,452
-77,-18,764
-76,-18,719
-75,-18,374
-74,-18,280
-73,-18,202
-70,-18,220
-68,-18,227
-62,-18,213
-61,-18,250
24,-18,208
-122,-17,266
-121,-17,317
-120,-17,432
-119,-17,384
-118,-17,370
-117,-17,502
-116,-17,381
-115,-17,439
-114,-17,485
-113,-17,704
-112,-17,629
-111,-17,661
-110,-17,642
-109,-17,602
-108,-17,576
-107,-17,523
-106,-17,608
-105,-17,482
-104,-17,424
-103,-17,676
-102,-17,231
-99,-17,208
-97,-17,366
-96,-17,732
-95,-17,801
-94,-17,878
-93,-17,409
-92,-17,266
-91,-17,369
-90,-17,385
-79,-17,231
-78,-17,526
-77,-17,763
-76,-17,559
-75,-17,348
-74,-17,441
-73,-17,312
-72,-17,215
-71,-17,294
-70,-17,233
-62,-17,270
-61,-17,253
-5,-17,220
35,-17,336
36,-17,331
64,-17,212
-124,-16,265
-122,-16,307
-121,-16,405
-120,-16,440
-119,-16,483
-118,-16,537
-117,-16,438
-116,-16,622
-115,-16,536
-114,-16,544
-113,-16,737
-112,-16,804
-111,-16,734
-110,-16,693
-109,-16,626
-108,-16,655
-107,-16,506
-106,-16,546
-105,-16,521
-104,-16,695
-103,-16,794
-102,-16,596
-101,-16,209
-94,-16,358
-93,-16,459
-92,-16,291
-91,-16,437
-84,-16,226
-83,-16,409
-79,-16,494
-78,-16,571
-77,-16,718
-76,-16,375
-75,-16,303
-74,-16,257
-73,-16,404
-72,-16,314
-71,-16,252
64,-16,250
-125,-15,285
-123,-15,354
-122,-15,337
-121,-15,291
-120,-15,462
-119,-15,335
-118,-15,564
-117,-15,477
-116,-15,597
-115,-15,807
-114,-15,732
-113,-15,635
-112,-15,849
-111,-15,958
-110,-15,560
-109,-15,527
-108,-15,723
-107,-15,564
-106,-15,818
-105,-15,761
-104,-15,846
-103,-15,868
-102,-15,971
-101,-15,360
-93,-15,287
-92,-15,293
-91,-15,250
-84,-15,257
-83,-15,472
-82,-15,418
-81,-15,308
-80,-15,464
-79,-15,449
-78,-15,436
-77,-15,489
-76,-15,291
-73,-15,279
-125,-14,261
-124,-14,266
-123,-14,288
-122,-14,472
-121,-14,489
-120,-14,323
-119,-14,692
-118,-14,498
-117,-14,748
-116,-14,686
-115,-14,715
-114,-14,1075
-113,-14,673
-112,-14,763
-111,-14,914
-110,-14,614
-109,-14,574
-108,-14,639
-107,-14,682
-106,-14,612
-105,-14,695
-104,-14,704
-103,-14,983
-102,-14,841
-101,-14,338
-84,-14,268
-83,-14,666
-82,-14,577
-81,-14,555
-80,-14,608
-79,-14,596
-78,-14,390
-77,-14,396
44,-14,345
45,-14,300
46,-14,344
47,-14,302
-126,-13,232
-125,-13,268
-124,-13,344
-123,-13,461
-122,-13,407
-121,-13,433
-120,-13,586
-119,-13,626
-118,-13,718
-117,-13,865
-116,-13,1107
-115,-13,899
-114,-13,914
-113,-13,736
-112,-13,986
-111,-13,801
-110,-13,624
-109,-13,546
-108,-13,703
-107,-13,602
-106,-13,629
-105,-13,555
-104,-13,954
-103,-13,610
-102,-13,462
-95,-13,244
-83,-13,456
-82,-13,430
-81,-13,455
-80,-13,708
-79,-13,352
-78,-13,302
-77,-13,259
44,-13,319
45,-13,461
46,-13,417
47,-13,344
48,-13,335
-127,-12,211
-125,-12,337
-124,-12,303
-123,-12,331
-122,-12,584
-121,-12,510
-120,-12,601
-119,-12,603
-118,-12,831
-117,-12,769
-116,-12,968
-115,-12,908
-114,-12,883
-113,-12,761
-112,-12,888
-111,-12,1024
-110,-12,520
-109,-12,437
-108,-12,665
-107,-12,580
-106,-12,319
-105,-12,446
-104,-12,631
-103,-12,374
-83,-12,208
-82,-12,308
-81,-12,296
-80,-12,379
-79,-12,256
-78,-12,226
45,-12,370
46,-12,397
47,-12,373
48,-12,399
-126,-11,446
-124,-11,476
-123,-11,481
-122,-11,536
-121,-11,704
-120,-11,660
-119,-11,1054
-118,-11,757
-117,-11,1089
-116,-11,963
-115,-11,947
-114,-11,995
-113,-11,1205
-112,-11,864
-111,-11,659
-110,-11,595
-109,-11,437
-108,-11,460
-107,-11,583
-106,-11,259
-105,-11,254
-103,-11,209
-83,-11,215
-82,-11,378
-81,-11,299
-80,-11,329
-79,-11,382
46,-11,316
47,-11,404
48,-11,388
49,-11,248
55,-11,323
56,-11,299
90,-11,241
91,-11,222
95,-11,623
-128,-10,313
-127,-10,223
-126,-10,240
-125,-10,552
-124,-10,387
-123,-10,518
