1,0.05806451612903226,-0.3161290322580645,1019265216
2,0.05806451612903226,-0.3096774193548387,2160115904
3,0.05806451612903226,-0.3032258064516129,1203814592
4,0.16129032258064516,-0.2967741935483871,1203814592
5,0.16774193548387098,-0.2967741935483871,1036042432
6,-0.3225806451612903,-0.27741935483870966,1136705728
7,-0.432258064516129,-0.2709677419354839,1069596864
8,-0.3225806451612903,-0.2709677419354839,1019265216
9,-0.43870967741935485,-0.2645161290322581,968933568
10,-0.432258064516129,-0.2645161290322581,1220591808
11,-0.4258064516129032,-0.2645161290322581,1119928512
12,-0.4,-0.2645161290322581,1136705728
13,-0.3225806451612903,-0.2645161290322581,1086374080
14,-0.3161290322580645,-0.2645161290322581,1203814592
15,-0.2838709677419355,-0.2645161290322581,1119928512
16,-0.27741935483870966,-0.2645161290322581,1170260160
17,-0.2709677419354839,-0.2645161290322581,1136705728
18,-0.2645161290322581,-0.2645161290322581,1119928512
19,-0.24516129032258063,-0.2645161290322581,968933568
20,-0.23870967741935484,-0.2645161290322581,1203814592
21,-0.23225806451612904,-0.2645161290322581,1036042432
22,-0.21935483870967742,-0.2645161290322581,1086374080
23,-0.2129032258064516,-0.2645161290322581,1019265216
24,-0.04516129032258064,-0.2645161290322581,985710784
25,-0.49032258064516127,-0.25806451612903225,985710784
26,-0.47096774193548385,-0.25806451612903225,1052819648
27,-0.4645161290322581,-0.25806451612903225,1069596864
28,-0.45806451612903226,-0.25806451612903225,1002488000
29,-0.43870967741935485,-0.25806451612903225,1203814592
30,-0.432258064516129,-0.25806451612903225,1254146240
31,-0.4258064516129032,-0.25806451612903225,1254146240
32,-0.41935483870967744,-0.25806451612903225,1052819648
33,-0.4,-0.25806451612903225,1220591808
34,-0.36774193548387096,-0.25806451612903225,1019265216
35,-0.3225806451612903,-0.25806451612903225,1002488000
36,-0.2838709677419355,-0.25806451612903225,1069596864
37,-0.27741935483870966,-0.25806451612903225,1187037376
38,-0.2709677419354839,-0.25806451612903225,1136705728
39,-0.2645161290322581,-0.25806451612903225,1002488000
40,-0.25161290322580643,-0.25806451612903225,985710784
41,-0.24516129032258063,-0.25806451612903225,1103151296
42,-0.23870967741935484,-0.25806451612903225,1153482944
43,-0.23225806451612904,-0.25806451612903225,1304477888
44,-0.22580645161290322,-0.25806451612903225,1254146240
45,-0.21935483870967742,-0.25806451612903225,1103151296
46,-0.2129032258064516,-0.25806451612903225,1119928512
47,-0.2064516129032258,-0.25806451612903225,1069596864
48,-0.1870967741935484,-0.25806451612903225,985710784
49,-0.18064516129032257,-0.25806451612903225,1019265216
50,-0.16129032258064516,-0.25806451612903225,1119928512
51,-0.14838709677419354,-0.25806451612903225,1052819648
52,-0.14193548387096774,-0.25806451612903225,1170260160
53,-0.12258064516129032,-0.25806451612903225,1036042432
54,-0.09032258064516129,-0.25806451612903225,1036042432
55,-0.07096774193548387,-0.25806451612903225,1002488000
