477,110,-60,332
478,111,-60,351
479,112,-60,447
480,113,-60,506
481,114,-60,237
482,115,-60,209
483,93,-59,231
484,94,-59,254
485,95,-59,217
486,104,-59,316
487,105,-59,601
488,106,-59,422
489,107,-59,341
490,108,-59,293
491,109,-59,337
492,110,-59,351
493,111,-59,369
494,112,-59,353
495,113,-59,273
496,114,-59,255
497,115,-59,203
498,94,-58,262
499,95,-58,248
500,96,-58,272
501,104,-58,245
502,105,-58,312
503,106,-58,281
504,107,-58,465
505,108,-58,414
506,109,-58,412
507,110,-58,289
508,111,-58,385
509,112,-58,367
510,113,-58,243
511,114,-58,313
512,94,-57,342
513,95,-57,290
514,96,-57,251
515,104,-57,254
516,105,-57,421
517,106,-57,384
518,107,-57,469
519,108,-57,381
520,109,-57,282
521,110,-57,469
522,111,-57,331
523,112,-57,395
524,113,-57,322
525,115,-57,227
526,90,-56,251
527,91,-56,238
528,94,-56,246
529,95,-56,316
530,96,-56,293
531,97,-56,230
532,104,-56,393
533,105,-56,575
534,106,-56,249
535,107,-56,318
536,108,-56,504
537,109,-56,457
538,110,-56,349
539,111,-56,532
540,112,-56,400
541,113,-56,334
542,90,-55,228
543,91,-55,226
544,92,-55,215
545,93,-55,242
546,95,-55,451
547,96,-55,374
548,97,-55,277
549,104,-55,225
550,105,-55,510
551,106,-55,543
552,107,-55,591
553,108,-55,417
554,109,-55,319
555,110,-55,625
556,111,-55,366
557,112,-55,396
558,113,-55,280
559,114,-55,264
560,115,-55,211
561,116,-55,203
562,86,-54,235
563,87,-54,214
564,88,-54,242
565,90,-54,225
566,91,-54,328
567,92,-54,246
568,93,-54,287
569,94,-54,304
570,95,-54,478
571,96,-54,459
572,97,-54,377
573,98,-54,261
574,99,-54,201
575,104,-54,223
576,105,-54,577
577,106,-54,621
578,107,-54,495
579,108,-54,459
580,109,-54,503
581,110,-54,437
582,111,-54,497
583,112,-54,304
584,113,-54,384
585,86,-53,219
586,87,-53,222
587,88,-53,279
588,89,-53,208
589,90,-53,305
590,91,-53,280
591,92,-53,315
592,93,-53,416
593,94,-53,504
594,95,-53,442
595,96,-53,487
596,97,-53,451
597,98,-53,315
598,99,-53,248
599,105,-53,354
600,106,-53,552
601,107,-53,709
602,108,-53,660
603,109,-53,479
604,110,-53,463
605,111,-53,406
606,112,-53,471
607,113,-53,243
608,114,-53,323
609,87,-52,210
610,88,-52,244
611,89,-52,261
612,90,-52,218
613,91,-52,320
614,92,-52,386
615,93,-52,423
616,94,-52,545
617,95,-52,520
618,96,-52,487
619,97,-52,492
620,98,-52,410
621,99,-52,228
622,100,-52,229
623,106,-52,577
624,107,-52,662
625,108,-52,570
626,109,-52,551
627,110,-52,616
628,111,-52,431
629,112,-52,289
630,113,-52,374
631,114,-52,307
632,88,-51,299
633,89,-51,217
634,90,-51,257
635,91,-51,268
636,92,-51,379
637,93,-51,481
638,94,-51,500
639,95,-51,544
640,96,-51,824
641,97,-51,714
642,98,-51,496
643,99,-51,300
644,106,-51,443
645,107,-51,500
646,108,-51,671
647,109,-51,575
648,110,-51,522
649,111,-51,478
650,112,-51,390
651,113,-51,241
652,114,-51,220
653,115,-51,229
654,116,-51,230
655,88,-50,265
656,89,-50,225
657,90,-50,220
658,91,-50,234
659,92,-50,381
660,93,-50,356
661,94,-50,630
662,95,-50,800
663,96,-50,758
664,97,-50,628
665,98,-50,570
666,99,-50,225
667,106,-50,470
668,107,-50,522
669,108,-50,634
670,109,-50,709
671,110,-50,608
672,111,-50,403
673,112,-50,257
674,113,-50,255
675,114,-50,239
676,88,-49,227
677,89,-49,212
678,90,-49,332
679,91,-49,250
680,92,-49,423
681,93,-49,558
682,94,-49,623
683,95,-49,598
684,96,-49,645
685,97,-49,597
686,98,-49,488
687,106,-49,425
688,107,-49,490
689,108,-49,666
690,109,-49,585
691,110,-49,559
692,111,-49,468
693,112,-49,276
694,113,-49,236
695,114,-49,208
696,86,-48,224
697,87,-48,207
698,88,-48,229
699,89,-48,255
700,90,-48,371
701,91,-48,411
702,92,-48,530
703,93,-48,490
704,94,-48,586
705,95,-48,691
706,96,-48,751
707,97,-48,583
708,98,-48,389
709,104,-48,234
710,105,-48,210
711,106,-48,360
712,107,-48,504
713,108,-48,550
714,109,-48,731
715,110,-48,464
716,111,-48,470
717,112,-48,307
718,113,-48,258
719,85,-47,208
720,86,-47,300
721,87,-47,386
722,88,-47,240
723,89,-47,261
724,90,-47,337
725,91,-47,497
726,92,-47,632
727,93,-47,662
728,94,-47,792
729,95,-47,854
730,96,-47,576
731,97,-47,582
732,98,-47,582
733,99,-47,209
734,104,-47,261
735,105,-47,240
736,106,-47,291
737,107,-47,539
738,108,-47,511
739,109,-47,524
740,110,-47,479
741,111,-47,470
742,112,-47,314
743,86,-46,216
744,87,-46,367
745,88,-46,485
746,89,-46,239
747,90,-46,272
748,91,-46,554
749,92,-46,512
750,93,-46,736
751,94,-46,828
752,95,-46,546
